object,split,label,image,mask
cashew,test,normal,cashew/Data/Images/Normal/013.JPG,
cashew,test,normal,cashew/Data/Images/Normal/050.JPG,
cashew,test,normal,cashew/Data/Images/Normal/400.JPG,
cashew,test,normal,cashew/Data/Images/Normal/461.JPG,
cashew,test,normal,cashew/Data/Images/Normal/377.JPG,
cashew,test,normal,cashew/Data/Images/Normal/006.JPG,
cashew,test,normal,cashew/Data/Images/Normal/148.JPG,
cashew,test,normal,cashew/Data/Images/Normal/384.JPG,
cashew,test,normal,cashew/Data/Images/Normal/228.JPG,
cashew,test,normal,cashew/Data/Images/Normal/260.JPG,
cashew,test,normal,cashew/Data/Images/Normal/435.JPG,
cashew,test,normal,cashew/Data/Images/Normal/405.JPG,
cashew,test,normal,cashew/Data/Images/Normal/087.JPG,
cashew,test,normal,cashew/Data/Images/Normal/324.JPG,
cashew,test,normal,cashew/Data/Images/Normal/130.JPG,
cashew,test,normal,cashew/Data/Images/Normal/392.JPG,
cashew,test,normal,cashew/Data/Images/Normal/467.JPG,
cashew,test,normal,cashew/Data/Images/Normal/143.JPG,
cashew,test,normal,cashew/Data/Images/Normal/389.JPG,
cashew,test,normal,cashew/Data/Images/Normal/181.JPG,
cashew,test,normal,cashew/Data/Images/Normal/309.JPG,
cashew,test,normal,cashew/Data/Images/Normal/012.JPG,
cashew,test,normal,cashew/Data/Images/Normal/367.JPG,
cashew,test,normal,cashew/Data/Images/Normal/344.JPG,
cashew,test,normal,cashew/Data/Images/Normal/484.JPG,
cashew,test,normal,cashew/Data/Images/Normal/089.JPG,
cashew,test,normal,cashew/Data/Images/Normal/398.JPG,
cashew,test,normal,cashew/Data/Images/Normal/460.JPG,
cashew,test,normal,cashew/Data/Images/Normal/239.JPG,
cashew,test,normal,cashew/Data/Images/Normal/342.JPG,
cashew,test,normal,cashew/Data/Images/Normal/369.JPG,
cashew,test,normal,cashew/Data/Images/Normal/284.JPG,
cashew,test,normal,cashew/Data/Images/Normal/098.JPG,
cashew,test,normal,cashew/Data/Images/Normal/446.JPG,
cashew,test,normal,cashew/Data/Images/Normal/482.JPG,
cashew,test,normal,cashew/Data/Images/Normal/093.JPG,
cashew,test,normal,cashew/Data/Images/Normal/244.JPG,
cashew,test,normal,cashew/Data/Images/Normal/272.JPG,
cashew,test,normal,cashew/Data/Images/Normal/307.JPG,
cashew,test,normal,cashew/Data/Images/Normal/487.JPG,
cashew,test,normal,cashew/Data/Images/Normal/245.JPG,
cashew,test,normal,cashew/Data/Images/Normal/084.JPG,
cashew,test,anomaly,cashew/Data/Images/Anomaly/000.JPG,cashew/Data/Masks/Anomaly/000.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/001.JPG,cashew/Data/Masks/Anomaly/001.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/002.JPG,cashew/Data/Masks/Anomaly/002.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/003.JPG,cashew/Data/Masks/Anomaly/003.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/004.JPG,cashew/Data/Masks/Anomaly/004.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/005.JPG,cashew/Data/Masks/Anomaly/005.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/006.JPG,cashew/Data/Masks/Anomaly/006.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/007.JPG,cashew/Data/Masks/Anomaly/007.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/008.JPG,cashew/Data/Masks/Anomaly/008.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/009.JPG,cashew/Data/Masks/Anomaly/009.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/010.JPG,cashew/Data/Masks/Anomaly/010.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/011.JPG,cashew/Data/Masks/Anomaly/011.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/012.JPG,cashew/Data/Masks/Anomaly/012.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/013.JPG,cashew/Data/Masks/Anomaly/013.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/014.JPG,cashew/Data/Masks/Anomaly/014.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/015.JPG,cashew/Data/Masks/Anomaly/015.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/016.JPG,cashew/Data/Masks/Anomaly/016.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/017.JPG,cashew/Data/Masks/Anomaly/017.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/018.JPG,cashew/Data/Masks/Anomaly/018.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/019.JPG,cashew/Data/Masks/Anomaly/019.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/020.JPG,cashew/Data/Masks/Anomaly/020.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/021.JPG,cashew/Data/Masks/Anomaly/021.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/022.JPG,cashew/Data/Masks/Anomaly/022.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/023.JPG,cashew/Data/Masks/Anomaly/023.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/024.JPG,cashew/Data/Masks/Anomaly/024.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/025.JPG,cashew/Data/Masks/Anomaly/025.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/026.JPG,cashew/Data/Masks/Anomaly/026.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/027.JPG,cashew/Data/Masks/Anomaly/027.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/028.JPG,cashew/Data/Masks/Anomaly/028.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/029.JPG,cashew/Data/Masks/Anomaly/029.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/030.JPG,cashew/Data/Masks/Anomaly/030.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/031.JPG,cashew/Data/Masks/Anomaly/031.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/032.JPG,cashew/Data/Masks/Anomaly/032.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/033.JPG,cashew/Data/Masks/Anomaly/033.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/034.JPG,cashew/Data/Masks/Anomaly/034.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/035.JPG,cashew/Data/Masks/Anomaly/035.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/036.JPG,cashew/Data/Masks/Anomaly/036.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/037.JPG,cashew/Data/Masks/Anomaly/037.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/038.JPG,cashew/Data/Masks/Anomaly/038.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/039.JPG,cashew/Data/Masks/Anomaly/039.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/040.JPG,cashew/Data/Masks/Anomaly/040.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/041.JPG,cashew/Data/Masks/Anomaly/041.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/042.JPG,cashew/Data/Masks/Anomaly/042.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/043.JPG,cashew/Data/Masks/Anomaly/043.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/044.JPG,cashew/Data/Masks/Anomaly/044.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/045.JPG,cashew/Data/Masks/Anomaly/045.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/046.JPG,cashew/Data/Masks/Anomaly/046.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/047.JPG,cashew/Data/Masks/Anomaly/047.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/048.JPG,cashew/Data/Masks/Anomaly/048.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/049.JPG,cashew/Data/Masks/Anomaly/049.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/050.JPG,cashew/Data/Masks/Anomaly/050.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/051.JPG,cashew/Data/Masks/Anomaly/051.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/052.JPG,cashew/Data/Masks/Anomaly/052.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/053.JPG,cashew/Data/Masks/Anomaly/053.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/054.JPG,cashew/Data/Masks/Anomaly/054.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/055.JPG,cashew/Data/Masks/Anomaly/055.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/056.JPG,cashew/Data/Masks/Anomaly/056.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/057.JPG,cashew/Data/Masks/Anomaly/057.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/058.JPG,cashew/Data/Masks/Anomaly/058.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/059.JPG,cashew/Data/Masks/Anomaly/059.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/060.JPG,cashew/Data/Masks/Anomaly/060.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/061.JPG,cashew/Data/Masks/Anomaly/061.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/062.JPG,cashew/Data/Masks/Anomaly/062.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/063.JPG,cashew/Data/Masks/Anomaly/063.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/064.JPG,cashew/Data/Masks/Anomaly/064.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/065.JPG,cashew/Data/Masks/Anomaly/065.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/066.JPG,cashew/Data/Masks/Anomaly/066.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/067.JPG,cashew/Data/Masks/Anomaly/067.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/068.JPG,cashew/Data/Masks/Anomaly/068.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/069.JPG,cashew/Data/Masks/Anomaly/069.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/070.JPG,cashew/Data/Masks/Anomaly/070.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/071.JPG,cashew/Data/Masks/Anomaly/071.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/072.JPG,cashew/Data/Masks/Anomaly/072.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/073.JPG,cashew/Data/Masks/Anomaly/073.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/074.JPG,cashew/Data/Masks/Anomaly/074.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/075.JPG,cashew/Data/Masks/Anomaly/075.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/076.JPG,cashew/Data/Masks/Anomaly/076.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/077.JPG,cashew/Data/Masks/Anomaly/077.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/078.JPG,cashew/Data/Masks/Anomaly/078.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/079.JPG,cashew/Data/Masks/Anomaly/079.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/080.JPG,cashew/Data/Masks/Anomaly/080.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/081.JPG,cashew/Data/Masks/Anomaly/081.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/082.JPG,cashew/Data/Masks/Anomaly/082.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/083.JPG,cashew/Data/Masks/Anomaly/083.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/084.JPG,cashew/Data/Masks/Anomaly/084.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/085.JPG,cashew/Data/Masks/Anomaly/085.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/086.JPG,cashew/Data/Masks/Anomaly/086.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/087.JPG,cashew/Data/Masks/Anomaly/087.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/088.JPG,cashew/Data/Masks/Anomaly/088.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/089.JPG,cashew/Data/Masks/Anomaly/089.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/090.JPG,cashew/Data/Masks/Anomaly/090.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/091.JPG,cashew/Data/Masks/Anomaly/091.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/092.JPG,cashew/Data/Masks/Anomaly/092.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/093.JPG,cashew/Data/Masks/Anomaly/093.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/094.JPG,cashew/Data/Masks/Anomaly/094.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/095.JPG,cashew/Data/Masks/Anomaly/095.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/096.JPG,cashew/Data/Masks/Anomaly/096.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/097.JPG,cashew/Data/Masks/Anomaly/097.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/098.JPG,cashew/Data/Masks/Anomaly/098.png
cashew,test,anomaly,cashew/Data/Images/Anomaly/099.JPG,cashew/Data/Masks/Anomaly/099.png
cashew,train,normal,cashew/Data/Images/Normal/242.JPG,
cashew,train,normal,cashew/Data/Images/Normal/422.JPG,
cashew,train,normal,cashew/Data/Images/Normal/026.JPG,
cashew,train,normal,cashew/Data/Images/Normal/351.JPG,
cashew,train,normal,cashew/Data/Images/Normal/188.JPG,
cashew,train,normal,cashew/Data/Images/Normal/230.JPG,
cashew,train,normal,cashew/Data/Images/Normal/157.JPG,
cashew,train,normal,cashew/Data/Images/Normal/310.JPG,
cashew,train,normal,cashew/Data/Images/Normal/321.JPG,
cashew,train,normal,cashew/Data/Images/Normal/331.JPG,
cashew,train,normal,cashew/Data/Images/Normal/229.JPG,
cashew,train,normal,cashew/Data/Images/Normal/160.JPG,
cashew,train,normal,cashew/Data/Images/Normal/227.JPG,
cashew,train,normal,cashew/Data/Images/Normal/010.JPG,
cashew,train,normal,cashew/Data/Images/Normal/051.JPG,
cashew,train,normal,cashew/Data/Images/Normal/014.JPG,
cashew,train,normal,cashew/Data/Images/Normal/291.JPG,
cashew,train,normal,cashew/Data/Images/Normal/401.JPG,
cashew,train,normal,cashew/Data/Images/Normal/271.JPG,
cashew,train,normal,cashew/Data/Images/Normal/106.JPG,
cashew,train,normal,cashew/Data/Images/Normal/354.JPG,
cashew,train,normal,cashew/Data/Images/Normal/054.JPG,
cashew,train,normal,cashew/Data/Images/Normal/327.JPG,
cashew,train,normal,cashew/Data/Images/Normal/273.JPG,
cashew,train,normal,cashew/Data/Images/Normal/457.JPG,
cashew,train,normal,cashew/Data/Images/Normal/200.JPG,
cashew,train,normal,cashew/Data/Images/Normal/396.JPG,
cashew,train,normal,cashew/Data/Images/Normal/235.JPG,
cashew,train,normal,cashew/Data/Images/Normal/466.JPG,
cashew,train,normal,cashew/Data/Images/Normal/359.JPG,
cashew,train,normal,cashew/Data/Images/Normal/292.JPG,
cashew,train,normal,cashew/Data/Images/Normal/184.JPG,
cashew,train,normal,cashew/Data/Images/Normal/108.JPG,
cashew,train,normal,cashew/Data/Images/Normal/378.JPG,
cashew,train,normal,cashew/Data/Images/Normal/403.JPG,
cashew,train,normal,cashew/Data/Images/Normal/198.JPG,
cashew,train,normal,cashew/Data/Images/Normal/120.JPG,
cashew,train,normal,cashew/Data/Images/Normal/005.JPG,
cashew,train,normal,cashew/Data/Images/Normal/066.JPG,
cashew,train,normal,cashew/Data/Images/Normal/455.JPG,
cashew,train,normal,cashew/Data/Images/Normal/347.JPG,
cashew,train,normal,cashew/Data/Images/Normal/411.JPG,
cashew,train,normal,cashew/Data/Images/Normal/387.JPG,
cashew,train,normal,cashew/Data/Images/Normal/421.JPG,
cashew,train,normal,cashew/Data/Images/Normal/416.JPG,
cashew,train,normal,cashew/Data/Images/Normal/094.JPG,
cashew,train,normal,cashew/Data/Images/Normal/434.JPG,
cashew,train,normal,cashew/Data/Images/Normal/033.JPG,
cashew,train,normal,cashew/Data/Images/Normal/144.JPG,
cashew,train,normal,cashew/Data/Images/Normal/493.JPG,
cashew,train,normal,cashew/Data/Images/Normal/177.JPG,
cashew,train,normal,cashew/Data/Images/Normal/383.JPG,
cashew,train,normal,cashew/Data/Images/Normal/290.JPG,
cashew,train,normal,cashew/Data/Images/Normal/417.JPG,
cashew,train,normal,cashew/Data/Images/Normal/063.JPG,
cashew,train,normal,cashew/Data/Images/Normal/302.JPG,
cashew,train,normal,cashew/Data/Images/Normal/031.JPG,
cashew,train,normal,cashew/Data/Images/Normal/069.JPG,
cashew,train,normal,cashew/Data/Images/Normal/425.JPG,
cashew,train,normal,cashew/Data/Images/Normal/246.JPG,
cashew,train,normal,cashew/Data/Images/Normal/062.JPG,
cashew,train,normal,cashew/Data/Images/Normal/251.JPG,
cashew,train,normal,cashew/Data/Images/Normal/480.JPG,
cashew,train,normal,cashew/Data/Images/Normal/476.JPG,
cashew,train,normal,cashew/Data/Images/Normal/156.JPG,
cashew,train,normal,cashew/Data/Images/Normal/448.JPG,
cashew,train,normal,cashew/Data/Images/Normal/147.JPG,
cashew,train,normal,cashew/Data/Images/Normal/114.JPG,
cashew,train,normal,cashew/Data/Images/Normal/439.JPG,
cashew,train,normal,cashew/Data/Images/Normal/270.JPG,
cashew,train,normal,cashew/Data/Images/Normal/095.JPG,
cashew,train,normal,cashew/Data/Images/Normal/170.JPG,
cashew,train,normal,cashew/Data/Images/Normal/366.JPG,
cashew,train,normal,cashew/Data/Images/Normal/065.JPG,
cashew,train,normal,cashew/Data/Images/Normal/314.JPG,
cashew,train,normal,cashew/Data/Images/Normal/097.JPG,
cashew,train,normal,cashew/Data/Images/Normal/419.JPG,
cashew,train,normal,cashew/Data/Images/Normal/340.JPG,
cashew,train,normal,cashew/Data/Images/Normal/286.JPG,
cashew,train,normal,cashew/Data/Images/Normal/355.JPG,
cashew,train,normal,cashew/Data/Images/Normal/049.JPG,
cashew,train,normal,cashew/Data/Images/Normal/029.JPG,
cashew,train,normal,cashew/Data/Images/Normal/124.JPG,
cashew,train,normal,cashew/Data/Images/Normal/477.JPG,
cashew,train,normal,cashew/Data/Images/Normal/465.JPG,
cashew,train,normal,cashew/Data/Images/Normal/472.JPG,
cashew,train,normal,cashew/Data/Images/Normal/099.JPG,
cashew,train,normal,cashew/Data/Images/Normal/265.JPG,
cashew,train,normal,cashew/Data/Images/Normal/335.JPG,
cashew,train,normal,cashew/Data/Images/Normal/320.JPG,
cashew,train,normal,cashew/Data/Images/Normal/048.JPG,
cashew,train,normal,cashew/Data/Images/Normal/207.JPG,
cashew,train,normal,cashew/Data/Images/Normal/330.JPG,
cashew,train,normal,cashew/Data/Images/Normal/169.JPG,
cashew,train,normal,cashew/Data/Images/Normal/322.JPG,
cashew,train,normal,cashew/Data/Images/Normal/103.JPG,
cashew,train,normal,cashew/Data/Images/Normal/256.JPG,
cashew,train,normal,cashew/Data/Images/Normal/431.JPG,
cashew,train,normal,cashew/Data/Images/Normal/053.JPG,
cashew,train,normal,cashew/Data/Images/Normal/214.JPG,
cashew,train,normal,cashew/Data/Images/Normal/083.JPG,
cashew,train,normal,cashew/Data/Images/Normal/191.JPG,
cashew,train,normal,cashew/Data/Images/Normal/316.JPG,
cashew,train,normal,cashew/Data/Images/Normal/022.JPG,
cashew,train,normal,cashew/Data/Images/Normal/409.JPG,
cashew,train,normal,cashew/Data/Images/Normal/432.JPG,
cashew,train,normal,cashew/Data/Images/Normal/339.JPG,
cashew,train,normal,cashew/Data/Images/Normal/101.JPG,
cashew,train,normal,cashew/Data/Images/Normal/015.JPG,
cashew,train,normal,cashew/Data/Images/Normal/334.JPG,
cashew,train,normal,cashew/Data/Images/Normal/112.JPG,
cashew,train,normal,cashew/Data/Images/Normal/011.JPG,
cashew,train,normal,cashew/Data/Images/Normal/250.JPG,
cashew,train,normal,cashew/Data/Images/Normal/483.JPG,
cashew,train,normal,cashew/Data/Images/Normal/296.JPG,
cashew,train,normal,cashew/Data/Images/Normal/043.JPG,
cashew,train,normal,cashew/Data/Images/Normal/329.JPG,
cashew,train,normal,cashew/Data/Images/Normal/494.JPG,
cashew,train,normal,cashew/Data/Images/Normal/016.JPG,
cashew,train,normal,cashew/Data/Images/Normal/408.JPG,
cashew,train,normal,cashew/Data/Images/Normal/490.JPG,
cashew,train,normal,cashew/Data/Images/Normal/058.JPG,
cashew,train,normal,cashew/Data/Images/Normal/071.JPG,
cashew,train,normal,cashew/Data/Images/Normal/463.JPG,
cashew,train,normal,cashew/Data/Images/Normal/210.JPG,
cashew,train,normal,cashew/Data/Images/Normal/332.JPG,
cashew,train,normal,cashew/Data/Images/Normal/077.JPG,
cashew,train,normal,cashew/Data/Images/Normal/073.JPG,
cashew,train,normal,cashew/Data/Images/Normal/243.JPG,
cashew,train,normal,cashew/Data/Images/Normal/078.JPG,
cashew,train,normal,cashew/Data/Images/Normal/105.JPG,
cashew,train,normal,cashew/Data/Images/Normal/028.JPG,
cashew,train,normal,cashew/Data/Images/Normal/199.JPG,
cashew,train,normal,cashew/Data/Images/Normal/412.JPG,
cashew,train,normal,cashew/Data/Images/Normal/193.JPG,
cashew,train,normal,cashew/Data/Images/Normal/151.JPG,
cashew,train,normal,cashew/Data/Images/Normal/470.JPG,
cashew,train,normal,cashew/Data/Images/Normal/372.JPG,
cashew,train,normal,cashew/Data/Images/Normal/086.JPG,
cashew,train,normal,cashew/Data/Images/Normal/128.JPG,
cashew,train,normal,cashew/Data/Images/Normal/030.JPG,
cashew,train,normal,cashew/Data/Images/Normal/211.JPG,
cashew,train,normal,cashew/Data/Images/Normal/220.JPG,
cashew,train,normal,cashew/Data/Images/Normal/488.JPG,
cashew,train,normal,cashew/Data/Images/Normal/429.JPG,
cashew,train,normal,cashew/Data/Images/Normal/024.JPG,
cashew,train,normal,cashew/Data/Images/Normal/364.JPG,
cashew,train,normal,cashew/Data/Images/Normal/300.JPG,
cashew,train,normal,cashew/Data/Images/Normal/018.JPG,
cashew,train,normal,cashew/Data/Images/Normal/441.JPG,
cashew,train,normal,cashew/Data/Images/Normal/308.JPG,
cashew,train,normal,cashew/Data/Images/Normal/293.JPG,
cashew,train,normal,cashew/Data/Images/Normal/055.JPG,
cashew,train,normal,cashew/Data/Images/Normal/195.JPG,
cashew,train,normal,cashew/Data/Images/Normal/187.JPG,
cashew,train,normal,cashew/Data/Images/Normal/102.JPG,
cashew,train,normal,cashew/Data/Images/Normal/349.JPG,
cashew,train,normal,cashew/Data/Images/Normal/215.JPG,
cashew,train,normal,cashew/Data/Images/Normal/118.JPG,
cashew,train,normal,cashew/Data/Images/Normal/219.JPG,
cashew,train,normal,cashew/Data/Images/Normal/338.JPG,
cashew,train,normal,cashew/Data/Images/Normal/454.JPG,
cashew,train,normal,cashew/Data/Images/Normal/414.JPG,
cashew,train,normal,cashew/Data/Images/Normal/305.JPG,
cashew,train,normal,cashew/Data/Images/Normal/395.JPG,
cashew,train,normal,cashew/Data/Images/Normal/117.JPG,
cashew,train,normal,cashew/Data/Images/Normal/080.JPG,
cashew,train,normal,cashew/Data/Images/Normal/167.JPG,
cashew,train,normal,cashew/Data/Images/Normal/223.JPG,
cashew,train,normal,cashew/Data/Images/Normal/301.JPG,
cashew,train,normal,cashew/Data/Images/Normal/057.JPG,
cashew,train,normal,cashew/Data/Images/Normal/397.JPG,
cashew,train,normal,cashew/Data/Images/Normal/380.JPG,
cashew,train,normal,cashew/Data/Images/Normal/264.JPG,
cashew,train,normal,cashew/Data/Images/Normal/458.JPG,
cashew,train,normal,cashew/Data/Images/Normal/453.JPG,
cashew,train,normal,cashew/Data/Images/Normal/247.JPG,
cashew,train,normal,cashew/Data/Images/Normal/123.JPG,
cashew,train,normal,cashew/Data/Images/Normal/046.JPG,
cashew,train,normal,cashew/Data/Images/Normal/107.JPG,
cashew,train,normal,cashew/Data/Images/Normal/174.JPG,
cashew,train,normal,cashew/Data/Images/Normal/410.JPG,
cashew,train,normal,cashew/Data/Images/Normal/496.JPG,
cashew,train,normal,cashew/Data/Images/Normal/498.JPG,
cashew,train,normal,cashew/Data/Images/Normal/447.JPG,
cashew,train,normal,cashew/Data/Images/Normal/132.JPG,
cashew,train,normal,cashew/Data/Images/Normal/061.JPG,
cashew,train,normal,cashew/Data/Images/Normal/074.JPG,
cashew,train,normal,cashew/Data/Images/Normal/311.JPG,
cashew,train,normal,cashew/Data/Images/Normal/165.JPG,
cashew,train,normal,cashew/Data/Images/Normal/278.JPG,
cashew,train,normal,cashew/Data/Images/Normal/067.JPG,
cashew,train,normal,cashew/Data/Images/Normal/269.JPG,
cashew,train,normal,cashew/Data/Images/Normal/379.JPG,
cashew,train,normal,cashew/Data/Images/Normal/221.JPG,
cashew,train,normal,cashew/Data/Images/Normal/279.JPG,
cashew,train,normal,cashew/Data/Images/Normal/152.JPG,
cashew,train,normal,cashew/Data/Images/Normal/119.JPG,
cashew,train,normal,cashew/Data/Images/Normal/149.JPG,
cashew,train,normal,cashew/Data/Images/Normal/020.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/352.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/104.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/337.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/213.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/276.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/402.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/166.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/013.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/050.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/400.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/461.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/377.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/006.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/148.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/384.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/228.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/260.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/435.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/405.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/087.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/324.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/130.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/392.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/467.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/143.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/389.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/181.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/309.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/012.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/367.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/344.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/486.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/089.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/398.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/460.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/239.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/342.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/369.JPG,
chewinggum,test,normal,chewinggum/Data/Images/Normal/284.JPG,
