object,split,label,image,mask
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/014.JPG,pipe_fryum/Data/Masks/Anomaly/014.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/015.JPG,pipe_fryum/Data/Masks/Anomaly/015.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/016.JPG,pipe_fryum/Data/Masks/Anomaly/016.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/017.JPG,pipe_fryum/Data/Masks/Anomaly/017.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/018.JPG,pipe_fryum/Data/Masks/Anomaly/018.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/019.JPG,pipe_fryum/Data/Masks/Anomaly/019.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/020.JPG,pipe_fryum/Data/Masks/Anomaly/020.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/021.JPG,pipe_fryum/Data/Masks/Anomaly/021.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/022.JPG,pipe_fryum/Data/Masks/Anomaly/022.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/023.JPG,pipe_fryum/Data/Masks/Anomaly/023.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/024.JPG,pipe_fryum/Data/Masks/Anomaly/024.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/025.JPG,pipe_fryum/Data/Masks/Anomaly/025.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/026.JPG,pipe_fryum/Data/Masks/Anomaly/026.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/027.JPG,pipe_fryum/Data/Masks/Anomaly/027.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/028.JPG,pipe_fryum/Data/Masks/Anomaly/028.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/029.JPG,pipe_fryum/Data/Masks/Anomaly/029.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/030.JPG,pipe_fryum/Data/Masks/Anomaly/030.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/031.JPG,pipe_fryum/Data/Masks/Anomaly/031.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/032.JPG,pipe_fryum/Data/Masks/Anomaly/032.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/033.JPG,pipe_fryum/Data/Masks/Anomaly/033.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/034.JPG,pipe_fryum/Data/Masks/Anomaly/034.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/035.JPG,pipe_fryum/Data/Masks/Anomaly/035.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/036.JPG,pipe_fryum/Data/Masks/Anomaly/036.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/037.JPG,pipe_fryum/Data/Masks/Anomaly/037.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/038.JPG,pipe_fryum/Data/Masks/Anomaly/038.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/039.JPG,pipe_fryum/Data/Masks/Anomaly/039.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/040.JPG,pipe_fryum/Data/Masks/Anomaly/040.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/041.JPG,pipe_fryum/Data/Masks/Anomaly/041.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/042.JPG,pipe_fryum/Data/Masks/Anomaly/042.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/043.JPG,pipe_fryum/Data/Masks/Anomaly/043.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/044.JPG,pipe_fryum/Data/Masks/Anomaly/044.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/045.JPG,pipe_fryum/Data/Masks/Anomaly/045.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/046.JPG,pipe_fryum/Data/Masks/Anomaly/046.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/047.JPG,pipe_fryum/Data/Masks/Anomaly/047.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/048.JPG,pipe_fryum/Data/Masks/Anomaly/048.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/049.JPG,pipe_fryum/Data/Masks/Anomaly/049.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/050.JPG,pipe_fryum/Data/Masks/Anomaly/050.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/051.JPG,pipe_fryum/Data/Masks/Anomaly/051.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/052.JPG,pipe_fryum/Data/Masks/Anomaly/052.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/053.JPG,pipe_fryum/Data/Masks/Anomaly/053.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/054.JPG,pipe_fryum/Data/Masks/Anomaly/054.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/055.JPG,pipe_fryum/Data/Masks/Anomaly/055.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/056.JPG,pipe_fryum/Data/Masks/Anomaly/056.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/057.JPG,pipe_fryum/Data/Masks/Anomaly/057.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/058.JPG,pipe_fryum/Data/Masks/Anomaly/058.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/059.JPG,pipe_fryum/Data/Masks/Anomaly/059.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/060.JPG,pipe_fryum/Data/Masks/Anomaly/060.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/061.JPG,pipe_fryum/Data/Masks/Anomaly/061.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/062.JPG,pipe_fryum/Data/Masks/Anomaly/062.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/063.JPG,pipe_fryum/Data/Masks/Anomaly/063.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/064.JPG,pipe_fryum/Data/Masks/Anomaly/064.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/065.JPG,pipe_fryum/Data/Masks/Anomaly/065.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/066.JPG,pipe_fryum/Data/Masks/Anomaly/066.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/067.JPG,pipe_fryum/Data/Masks/Anomaly/067.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/068.JPG,pipe_fryum/Data/Masks/Anomaly/068.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/069.JPG,pipe_fryum/Data/Masks/Anomaly/069.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/070.JPG,pipe_fryum/Data/Masks/Anomaly/070.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/071.JPG,pipe_fryum/Data/Masks/Anomaly/071.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/072.JPG,pipe_fryum/Data/Masks/Anomaly/072.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/073.JPG,pipe_fryum/Data/Masks/Anomaly/073.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/074.JPG,pipe_fryum/Data/Masks/Anomaly/074.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/075.JPG,pipe_fryum/Data/Masks/Anomaly/075.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/076.JPG,pipe_fryum/Data/Masks/Anomaly/076.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/077.JPG,pipe_fryum/Data/Masks/Anomaly/077.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/078.JPG,pipe_fryum/Data/Masks/Anomaly/078.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/079.JPG,pipe_fryum/Data/Masks/Anomaly/079.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/080.JPG,pipe_fryum/Data/Masks/Anomaly/080.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/081.JPG,pipe_fryum/Data/Masks/Anomaly/081.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/082.JPG,pipe_fryum/Data/Masks/Anomaly/082.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/083.JPG,pipe_fryum/Data/Masks/Anomaly/083.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/084.JPG,pipe_fryum/Data/Masks/Anomaly/084.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/085.JPG,pipe_fryum/Data/Masks/Anomaly/085.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/086.JPG,pipe_fryum/Data/Masks/Anomaly/086.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/087.JPG,pipe_fryum/Data/Masks/Anomaly/087.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/088.JPG,pipe_fryum/Data/Masks/Anomaly/088.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/089.JPG,pipe_fryum/Data/Masks/Anomaly/089.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/090.JPG,pipe_fryum/Data/Masks/Anomaly/090.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/091.JPG,pipe_fryum/Data/Masks/Anomaly/091.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/092.JPG,pipe_fryum/Data/Masks/Anomaly/092.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/093.JPG,pipe_fryum/Data/Masks/Anomaly/093.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/094.JPG,pipe_fryum/Data/Masks/Anomaly/094.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/095.JPG,pipe_fryum/Data/Masks/Anomaly/095.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/096.JPG,pipe_fryum/Data/Masks/Anomaly/096.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/097.JPG,pipe_fryum/Data/Masks/Anomaly/097.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/098.JPG,pipe_fryum/Data/Masks/Anomaly/098.png
pipe_fryum,test,anomaly,pipe_fryum/Data/Images/Anomaly/099.JPG,pipe_fryum/Data/Masks/Anomaly/099.png
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/242.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/422.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/026.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/351.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/188.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/230.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/157.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/310.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/321.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/331.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/229.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/160.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/227.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/010.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/051.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/014.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/291.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/401.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/271.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/106.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/354.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/054.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/327.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/273.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/457.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/200.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/396.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/235.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/466.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/359.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/292.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/184.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/108.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/378.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/403.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/198.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/120.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/005.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/066.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/455.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/347.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/411.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/387.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/421.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/416.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/094.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/434.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/033.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/144.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/493.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/177.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/383.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/290.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/417.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/063.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/302.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/031.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/069.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/425.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/246.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/062.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/251.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/480.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/476.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/156.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/448.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/147.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/114.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/439.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/270.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/095.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/170.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/366.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/065.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/314.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/097.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/419.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/340.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/286.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/355.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/049.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/029.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/124.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/477.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/465.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/472.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/099.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/265.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/335.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/320.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/048.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/207.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/330.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/169.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/322.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/103.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/256.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/431.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/053.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/214.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/083.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/191.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/316.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/022.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/409.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/432.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/339.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/101.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/015.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/334.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/112.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/011.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/250.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/483.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/296.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/043.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/329.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/494.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/016.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/408.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/490.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/058.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/071.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/463.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/210.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/332.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/077.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/073.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/243.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/078.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/105.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/028.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/199.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/412.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/193.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/151.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/470.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/372.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/086.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/128.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/030.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/211.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/220.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/488.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/429.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/024.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/364.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/300.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/018.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/441.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/308.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/293.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/055.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/195.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/187.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/102.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/349.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/215.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/118.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/219.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/338.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/454.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/414.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/305.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/395.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/117.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/080.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/167.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/223.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/301.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/057.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/397.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/380.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/264.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/458.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/453.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/247.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/123.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/046.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/107.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/174.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/410.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/496.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/498.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/447.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/132.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/061.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/074.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/311.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/165.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/278.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/067.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/269.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/379.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/221.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/279.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/152.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/119.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/149.JPG,
pipe_fryum,train,normal,pipe_fryum/Data/Images/Normal/020.JPG,
candle,test,normal,candle/Data/Images/Normal/0790.JPG,
candle,test,normal,candle/Data/Images/Normal/0107.JPG,
candle,test,normal,candle/Data/Images/Normal/0484.JPG,
candle,test,normal,candle/Data/Images/Normal/0690.JPG,
candle,test,normal,candle/Data/Images/Normal/0303.JPG,
candle,test,normal,candle/Data/Images/Normal/0237.JPG,
candle,test,normal,candle/Data/Images/Normal/0394.JPG,
candle,test,normal,candle/Data/Images/Normal/0214.JPG,
candle,test,normal,candle/Data/Images/Normal/0985.JPG,
candle,test,normal,candle/Data/Images/Normal/0657.JPG,
candle,test,normal,candle/Data/Images/Normal/0377.JPG,
candle,test,normal,candle/Data/Images/Normal/0659.JPG,
candle,test,normal,candle/Data/Images/Normal/0514.JPG,
candle,test,normal,candle/Data/Images/Normal/0617.JPG,
candle,test,normal,candle/Data/Images/Normal/0725.JPG,
candle,test,normal,candle/Data/Images/Normal/0172.JPG,
candle,test,normal,candle/Data/Images/Normal/0996.JPG,
candle,test,normal,candle/Data/Images/Normal/0483.JPG,
candle,test,normal,candle/Data/Images/Normal/0654.JPG,
candle,test,normal,candle/Data/Images/Normal/0400.JPG,
candle,test,normal,candle/Data/Images/Normal/0469.JPG,
candle,test,normal,candle/Data/Images/Normal/0525.JPG,
candle,test,normal,candle/Data/Images/Normal/0170.JPG,
candle,test,normal,candle/Data/Images/Normal/0631.JPG,
